ts,step,q_ref_w,q_ref_x,q_ref_y,q_ref_z,q_body_w,q_body_x,q_body_y,q_body_z,w_x,w_y,w_z,bias_x,bias_y,bias_z,u_x,u_y,u_z,saturate,torque_sat
2025-09-05T17:58:43.620023,29701,0.956072303447702,0.0,0.0,0.29313094442621607,0.5258585600283905,0.0,0.0,-0.8505720280169504,0.0,0.0,-1.9785034929519734,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:58:43.620264,35126,0.9388573095349717,0.0,0.0,0.3443064802363652,0.3627615320041567,0.0,0.0,-0.9318820048149857,0.0,0.0,1.4789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:58:43.640058,19175,0.9816245535713135,0.0,0.0,0.1908225244197328,0.06441284204427622,-0.7657261790165608,-0.13233709758634632,-0.6261000695982222,0.6396995984910273,0.6666882588810427,0.6717428492263263,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:58:43.640984,35127,0.9388573095349717,0.0,0.0,0.3443064802363652,0.3718662672968209,0.0,0.0,-0.9282863131850697,0.0,0.0,0.9789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:58:43.641330,29702,0.956072303447702,0.0,0.0,0.29313094442621607,0.5046221322274551,0.0,0.0,-0.8633403174103573,0.0,0.0,-2.4785034929519734,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:58:43.661122,19176,0.9816245535713135,0.0,0.0,0.1908225244197328,0.07743899390730752,-0.7608283060974018,-0.13034659283495864,-0.6309938641539232,0.8396995984910274,0.8666882588810427,0.8717428492263264,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:58:43.662088,35128,0.9388573095349717,0.0,0.0,0.3443064802363652,0.37630787344959804,0.0,0.0,-0.9264946758507797,0.0,0.0,0.4789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:58:43.662298,29703,0.956072303447702,0.0,0.0,0.29313094442621607,0.4786952209628866,0.0,0.0,-0.8779811418403546,0.0,0.0,-2.9785034929519734,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:58:43.682081,19177,0.9816245535713135,0.0,0.0,0.1908225244197328,0.09348660700684615,-0.7545623798383025,-0.12790534407211204,-0.6368171575899155,1.0396995984910273,1.0666882588810427,1.0717428492263263,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:58:43.683138,35129,0.9388573095349717,0.0,0.0,0.3443064802363652,0.3761127329298752,0.0,0.0,-0.9265739107745373,0.0,0.0,-0.021061338289934284,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:58:43.683378,29704,0.956072303447702,0.0,0.0,0.29313094442621607,0.44788372884033845,0.0,0.0,-0.8940918104087935,0.0,0.0,-3.4785034929519734,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:58:43.703063,19178,0.9816245535713135,0.0,0.0,0.1908225244197328,0.11253298017958885,-0.7467859008714687,-0.12498995098720535,-0.6434474794291335,1.2396995984910273,1.2666882588810426,1.2717428492263263,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:58:43.703954,35130,0.9388573095349717,0.0,0.0,0.3443064802363652,0.371279674331477,0.0,0.0,-0.928521083997726,0.0,0.0,-0.5210613382899343,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:58:43.704658,29705,0.956072303447702,0.0,0.0,0.29313094442621607,0.4119863277810325,0.0,0.0,-0.9111900272289527,0.0,0.0,-3.9785034929519734,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
